date,ETTm2,ETTm1,OT
2016/7/3 0:45,28.1154995,26.16900063,54.28450013
2016/7/3 1:00,28.55450058,26.02799988,54.58250046
2016/7/3 1:15,28.55450058,25.95800018,54.51250076
2016/7/3 1:30,28.55450058,26.09900093,54.65350151
2016/7/3 1:45,28.55450058,25.95800018,54.51250076
2016/7/3 2:00,28.55450058,24.34000015,52.89450073
2016/7/3 2:15,28.55450058,22.72200012,51.2765007
2016/7/3 2:30,28.55450058,22.93300056,51.48750114
2016/7/3 2:45,28.55450058,24.83200073,53.38650131
2016/7/3 3:00,28.55450058,26.45000076,55.00450134
2016/7/3 3:15,28.1154995,27.01300049,55.12849999
2016/7/3 3:30,28.1154995,27.36499977,55.48049927
2016/7/3 3:45,28.1154995,26.45000076,54.56550026
2016/7/3 4:00,28.1154995,25.95800018,54.07349968
2016/7/3 4:15,28.1154995,25.18400002,53.29949952
2016/7/3 4:30,28.1154995,24.62100029,52.73649979
2016/7/3 4:45,28.1154995,24.12899971,52.24449921
2016/7/3 5:00,28.1154995,24.05900002,52.17449952
2016/7/3 5:15,28.1154995,24.40999985,52.52549935
2016/7/3 5:30,28.1154995,24.5510006,52.6665001
2016/7/3 5:45,28.1154995,25.32500076,53.44050026
2016/7/3 6:00,27.89550018,25.32500076,53.22050094
2016/7/3 6:15,27.89550018,25.39500046,53.29050064
2016/7/3 6:30,27.67550087,25.39500046,53.07050133
2016/7/3 6:45,27.67550087,24.40999985,52.08550072
2016/7/3 7:00,27.67550087,23.63699913,51.3125
2016/7/3 7:15,27.45599937,22.72200012,50.17799949
2016/7/3 7:30,27.45599937,24.62100029,52.07699966
2016/7/3 7:45,27.23649979,26.45000076,53.68650055
2016/7/3 8:00,27.23649979,26.37999916,53.61649895
2016/7/3 8:15,27.45599937,26.30999947,53.76599884
2016/7/3 8:30,27.67550087,27.99799919,55.67350006
2016/7/3 8:45,27.89550018,28.91300011,56.80850029
2016/7/3 9:00,28.1154995,27.36499977,55.48049927
2016/7/3 9:15,28.1154995,26.02799988,54.14349938
2016/7/3 9:30,28.55450058,25.25499916,53.80949974
2016/7/3 9:45,28.55450058,27.15399933,55.70849991
2016/7/3 10:00,28.77400017,28.06800079,56.84200096
2016/7/3 10:15,29.2140007,29.47500038,58.68900108
2016/7/3 10:30,29.43350029,30.81200027,60.24550056
2016/7/3 10:45,29.6534996,30.17900085,59.83250045
2016/7/3 11:00,29.6534996,29.47500038,59.12849998
2016/7/3 11:15,30.09250069,27.85700035,57.94950104
2016/7/3 11:30,30.53249931,25.95800018,56.49049949
2016/7/3 11:45,30.9715004,25.6060009,56.5775013
2016/7/3 12:00,31.41150093,26.80200005,58.21350098
2016/7/3 12:15,31.63100052,27.15399933,58.78499985
2016/7/3 12:30,31.63100052,28.77199936,60.40299988
2016/7/3 12:45,31.63100052,29.40500069,61.03600121
2016/7/3 13:00,31.41150093,29.96800041,61.37950134
2016/7/3 13:15,31.41150093,30.03800011,61.44950104
2016/7/3 13:30,31.41150093,29.96800041,61.37950134
2016/7/3 13:45,31.41150093,29.96800041,61.37950134
2016/7/3 14:00,31.41150093,30.38999939,61.80150032
2016/7/3 14:15,31.41150093,30.81200027,62.2235012
2016/7/3 14:30,31.41150093,31.375,62.78650093
2016/7/3 14:45,31.41150093,31.375,62.78650093
2016/7/3 15:00,31.41150093,31.16399956,62.57550049
2016/7/3 15:15,31.63100052,30.31999969,61.95100021
2016/7/3 15:30,32.07049942,29.47500038,61.5454998
2016/7/3 15:45,32.29000092,29.47500038,61.7650013
2016/7/3 16:00,32.50999832,29.75699997,62.26699829
2016/7/3 16:15,32.72949982,30.03800011,62.76749993
2016/7/3 16:30,32.72949982,30.03800011,62.76749993
2016/7/3 16:45,32.72949982,31.16399956,63.89349938
2016/7/3 17:00,32.72949982,32.28900146,65.01850128
2016/7/3 17:15,32.72949982,32.07799911,64.80749893
2016/7/3 17:30,32.94900131,31.58600044,64.53500175
2016/7/3 17:45,32.94900131,32.99300003,65.94200134
2016/7/3 18:00,32.94900131,31.93799973,64.88700104
2016/7/3 18:15,32.94900131,32.5,65.44900131
2016/7/3 18:30,32.94900131,32.36000061,65.30900192
2016/7/3 18:45,32.94900131,31.44499969,64.394001
2016/7/3 19:00,32.94900131,28.56100082,61.51000213
2016/7/3 19:15,32.94900131,24.90299988,57.85200119
2016/7/3 19:30,32.50999832,23.84799957,56.35799789
2016/7/3 19:45,32.29000092,23.70700073,55.99700165
2016/7/3 20:00,31.85050011,21.52599907,53.37649918
2016/7/3 20:15,31.19149971,21.94799995,53.13949966
2016/7/3 20:30,30.75200081,20.32999992,51.08200073
2016/7/3 20:45,30.75200081,20.61199951,51.36400032
2016/7/3 21:00,30.75200081,22.22999954,52.98200035
2016/7/3 21:15,30.3125,21.38500023,51.69750023
2016/7/3 21:30,30.3125,20.40099907,50.71349907
2016/7/3 21:45,29.87299919,19.97900009,49.85199928
2016/7/3 22:00,29.87299919,19.41600037,49.28899956
2016/7/3 22:15,29.87299919,18.43099976,48.30399895
2016/7/3 22:30,29.43350029,18.21999931,47.6534996
2016/7/3 22:45,29.43350029,18.43099976,47.86450005
2016/7/3 23:00,29.43350029,18.5720005,48.00550079
2016/7/3 23:15,29.43350029,18.00900078,47.44250107
2016/7/3 23:30,29.43350029,18.71199989,48.14550018
2016/7/3 23:45,28.99399948,19.34499931,48.33899879
2016/7/4 0:00,28.99399948,21.66699982,50.6609993
2016/7/4 0:15,28.55450058,24.4810009,53.03550148
2016/7/4 0:30,28.33499908,25.88800049,54.22299957
2016/7/4 0:45,28.33499908,25.95800018,54.29299926
2016/7/4 1:00,28.33499908,25.5359993,53.87099838
2016/7/4 1:15,28.33499908,27.71699905,56.05199813
2016/7/4 1:30,28.55500031,29.12400055,57.67900086
2016/7/4 1:45,28.77449989,28.70199966,57.47649955
2016/7/4 2:00,28.77449989,27.85700035,56.63150024
2016/7/4 2:15,28.77449989,28.06800079,56.84250068
2016/7/4 2:30,28.77449989,28.91300011,57.6875
2016/7/4 2:45,28.77449989,28.9829998,57.75749969
2016/7/4 3:00,28.55500031,27.9279995,56.48299981
2016/7/4 3:15,28.55500031,28.06800079,56.6230011
2016/7/4 3:30,28.55500031,27.64599991,56.20100022
2016/7/4 3:45,28.55500031,24.97299957,53.52799988
2016/7/4 4:00,28.55500031,24.62100029,53.1760006
2016/7/4 4:15,28.55500031,24.83200073,53.38700104
2016/7/4 4:30,28.33499908,24.69199944,53.02699852
2016/7/4 4:45,28.33499908,24.34000015,52.67499923
2016/7/4 5:00,28.33499908,23.84799957,52.18299865
2016/7/4 5:15,28.33499908,23.4260006,51.76099968
2016/7/4 5:30,28.33499908,21.87800026,50.21299934
2016/7/4 5:45,28.1154995,23.4260006,51.5415001
2016/7/4 6:00,27.89550018,23.0739994,50.96949958
2016/7/4 6:15,27.89550018,21.80800056,49.70350074
2016/7/4 6:30,27.6760006,23.0739994,50.75
2016/7/4 6:45,27.6760006,21.94799995,49.62400055
2016/7/4 7:00,27.6760006,22.51099968,50.18700028
2016/7/4 7:15,27.6760006,21.38500023,49.06100083
2016/7/4 7:30,27.89550018,21.52599907,49.42149925
2016/7/4 7:45,27.89550018,21.17399979,49.06949997
2016/7/4 8:00,27.89550018,21.66699982,49.5625
2016/7/4 8:15,27.89550018,22.51099968,50.40649986
2016/7/4 8:30,28.33499908,23.56599998,51.90099906
2016/7/4 8:45,28.55450058,24.4810009,53.03550148
2016/7/4 9:00,28.99399948,25.39500046,54.38899994
2016/7/4 9:15,29.43350029,23.84799957,53.28149986
2016/7/4 9:30,29.87299919,25.32500076,55.19799995
2016/7/4 9:45,30.53249931,24.5510006,55.08349991
2016/7/4 10:00,30.9715004,25.18400002,56.15550042
2016/7/4 10:15,31.41150093,27.64599991,59.05750084
2016/7/4 10:30,31.41150093,29.0529995,60.46450043
2016/7/4 10:45,31.63100052,28.35000038,59.9810009
2016/7/4 11:00,32.5094986,29.54599953,62.05549813
2016/7/4 11:15,33.60850143,30.38999939,63.99850082
2016/7/4 11:30,34.26750183,31.58600044,65.85350227
2016/7/4 11:45,34.92649841,30.60099983,65.52749824
2016/7/4 12:00,35.14649963,29.47500038,64.62150001
2016/7/4 12:15,35.58599854,27.85700035,63.44299889
2016/7/4 12:30,36.02550125,29.12400055,65.1495018
2016/7/4 12:45,36.24549866,29.61599922,65.86149788
2016/7/4 13:00,36.46500015,29.26399994,65.72900009
2016/7/4 13:15,37.12400055,28.77199936,65.89599991
2016/7/4 13:30,38.00299835,30.03800011,68.04099846
2016/7/4 13:45,38.44250107,30.31999969,68.76250076
2016/7/4 14:00,37.78350067,30.95299911,68.73649978
2016/7/4 14:15,37.34349823,30.74200058,68.08549881
2016/7/4 14:30,37.34349823,31.02300072,68.36649895
2016/7/4 14:45,37.34349823,31.16399956,68.50749779
2016/7/4 15:00,37.34349823,31.72599983,69.06949806
2016/7/4 15:15,37.34349823,31.375,68.71849823
2016/7/4 15:30,37.34349823,31.79700089,69.14049912
2016/7/4 15:45,36.90449905,32.57099915,69.4754982
2016/7/4 16:00,36.90449905,33.13299942,70.03749847
2016/7/4 16:15,36.24549866,33.20399857,69.44949723
2016/7/4 16:30,35.14649963,32.7820015,67.92850113
2016/7/4 16:45,34.70700073,31.02300072,65.73000145
2016/7/4 17:00,33.82799911,28.9829998,62.81099891
2016/7/4 17:15,33.60800171,28.77199936,62.38000107
2016/7/4 17:30,33.38850021,28.49099922,61.87949943
2016/7/4 17:45,33.16899872,28.27899933,61.44799805
2016/7/4 18:00,32.94900131,28.9829998,61.93200111
2016/7/4 18:15,32.94900131,29.61599922,62.56500053
2016/7/4 18:30,32.94900131,30.03800011,62.98700142
2016/7/4 18:45,32.94900131,31.58600044,64.53500175
2016/7/4 19:00,33.16899872,31.72599983,64.89499855
2016/7/4 19:15,33.16899872,31.44499969,64.61399841
2016/7/4 19:30,33.16899872,30.60099983,63.76999855
2016/7/4 19:45,32.72949982,29.89699936,62.62649918
2016/7/4 20:00,32.72949982,25.18400002,57.91349984
2016/7/4 20:15,32.5094986,26.45000076,58.95949936
2016/7/4 20:30,32.29000092,27.9279995,60.21800042
2016/7/4 20:45,32.07049942,29.47500038,61.5454998
2016/7/4 21:00,32.07049942,30.53100014,62.60149956
2016/7/4 21:15,31.63100052,29.54599953,61.17700005
2016/7/4 21:30,31.63100052,30.17900085,61.81000137
2016/7/4 21:45,31.63100052,29.26399994,60.89500046
2016/7/4 22:00,31.63100052,27.64599991,59.27700043
2016/7/4 22:15,31.63100052,23.84799957,55.47900009
2016/7/4 22:30,31.63100052,22.22999954,53.86100006
2016/7/4 22:45,31.63100052,23.98800087,55.61900139
2016/7/4 23:00,31.63100052,25.4659996,57.09700012
2016/7/4 23:15,31.63100052,26.37999916,58.01099968
2016/7/4 23:30,31.41150093,25.88800049,57.29950142
2016/7/4 23:45,31.41150093,26.30999947,57.7215004
2016/7/5 0:00,31.41150093,25.95800018,57.36950111
2016/7/5 0:15,30.9715004,26.30999947,57.28149987
2016/7/5 0:30,30.9715004,27.36499977,58.33650017
2016/7/5 0:45,30.9715004,27.71699905,58.68849945
2016/7/5 1:00,30.9715004,25.95800018,56.92950058
2016/7/5 1:15,30.9715004,25.04400063,56.01550103
2016/7/5 1:30,30.9715004,24.97299957,55.94449997
2016/7/5 1:45,30.9715004,25.74699974,56.71850014
2016/7/5 2:00,30.53249931,26.02799988,56.56049919
2016/7/5 2:15,30.3125,26.66200066,56.97450066
2016/7/5 2:30,29.87299919,26.73200035,56.60499954
2016/7/5 2:45,29.43350029,27.9279995,57.36149979
2016/7/5 3:00,28.99399948,28.91300011,57.90699959
2016/7/5 3:15,28.77449989,29.19400024,57.96850013
2016/7/5 3:30,28.77449989,30.24900055,59.02350044
2016/7/5 3:45,28.77449989,30.67099953,59.44549942
2016/7/5 4:00,28.77449989,30.45999908,59.23449897
2016/7/5 4:15,28.77449989,30.31999969,59.09449958
2016/7/5 4:30,29.21349907,30.53100014,59.74449921
2016/7/5 4:45,29.21349907,31.72599983,60.9394989
2016/7/5 5:00,29.43350029,31.375,60.80850029
2016/7/5 5:15,29.6534996,31.65600014,61.30949974
2016/7/5 5:30,29.87299919,31.58600044,61.45899963
2016/7/5 5:45,30.09250069,32.21900177,62.31150246
2016/7/5 6:00,30.09250069,32.7820015,62.87450219
2016/7/5 6:15,30.53249931,32.21900177,62.75150108
2016/7/5 6:30,30.53249931,32.71099854,63.24349785
2016/7/5 6:45,30.9715004,32.71099854,63.68249894
2016/7/5 7:00,31.19149971,31.72599983,62.91749954
2016/7/5 7:15,31.19149971,31.51499939,62.7064991
2016/7/5 7:30,31.63100052,30.45999908,62.0909996
2016/7/5 7:45,31.63100052,31.30400085,62.93500137
2016/7/5 8:00,31.63100052,30.31999969,61.95100021
2016/7/5 8:15,31.4109993,29.33499908,60.74599838
2016/7/5 8:30,31.4109993,29.68600082,61.09700012
2016/7/5 8:45,31.4109993,29.68600082,61.09700012
2016/7/5 9:00,31.63100052,30.45999908,62.0909996
2016/7/5 9:15,31.85050011,32.64099884,64.49149895
2016/7/5 9:30,32.29000092,33.13299942,65.42300034
2016/7/5 9:45,32.94900131,33.41500092,66.36400223
2016/7/5 10:00,33.38899994,32.92200089,66.31100083
2016/7/5 10:15,33.82799911,32.7820015,66.61000061
2016/7/5 10:30,34.26750183,32.71099854,66.97850037
2016/7/5 10:45,34.48749924,32.5,66.98749924
2016/7/5 11:00,34.48749924,31.09300041,65.58049965
2016/7/5 11:15,34.48749924,29.89699936,64.3844986
2016/7/5 11:30,34.48749924,28.27899933,62.76649857
2016/7/5 11:45,34.26750183,26.09900093,60.36650276
2016/7/5 12:00,34.04750061,25.67700005,59.72450066
2016/7/5 12:15,33.38850021,26.16900063,59.55750084
2016/7/5 12:30,32.72949982,25.6060009,58.33550072
2016/7/5 12:45,32.29000092,26.66200066,58.95200158
2016/7/5 13:00,32.07049942,27.15399933,59.22449875
2016/7/5 13:15,31.85050011,27.29500008,59.14550019
2016/7/5 13:30,31.41150093,24.97299957,56.3845005
2016/7/5 13:45,31.19149971,27.29500008,58.48649979
2016/7/5 14:00,30.9715004,28.77199936,59.74349976
2016/7/5 14:15,30.9715004,28.42000008,59.39150048
2016/7/5 14:30,30.9715004,29.47500038,60.44650078
2016/7/5 14:45,30.9715004,31.09300041,62.06450081
2016/7/5 15:00,30.75200081,30.60099983,61.35300064
2016/7/5 15:15,30.9715004,31.16399956,62.13549996
2016/7/5 15:30,31.19149971,31.30400085,62.49550056
2016/7/5 15:45,31.63100052,31.72599983,63.35700035
2016/7/5 16:00,31.85050011,32.00799942,63.85849953
2016/7/5 16:15,32.29000092,31.72599983,64.01600075
2016/7/5 16:30,32.50999832,31.86700058,64.3769989
2016/7/5 16:45,32.72949982,32.85200119,65.58150101
2016/7/5 17:00,32.94900131,33.13299942,66.08200073
2016/7/5 17:15,33.16899872,33.06299973,66.23199845
2016/7/5 17:30,33.60850143,31.86700058,65.47550201
2016/7/5 17:45,33.60850143,32.21900177,65.8275032
2016/7/5 18:00,33.60850143,31.51499939,65.12350082
2016/7/5 18:15,33.60850143,31.79700089,65.40550232
2016/7/5 18:30,33.38899994,31.93799973,65.32699967
2016/7/5 18:45,33.38899994,32.36000061,65.74900055
2016/7/5 19:00,33.38899994,31.02300072,64.41200066
2016/7/5 19:15,33.38899994,31.375,64.76399994
2016/7/5 19:30,33.38899994,31.375,64.76399994
2016/7/5 19:45,33.38899994,31.375,64.76399994
2016/7/5 20:00,33.38899994,31.44499969,64.83399963
2016/7/5 20:15,33.38899994,31.23399925,64.62299919
2016/7/5 20:30,33.38899994,30.88199997,64.27099991
2016/7/5 20:45,33.38899994,31.65600014,65.04500008
2016/7/5 21:00,33.38899994,31.72599983,65.11499977
2016/7/5 21:15,33.38899994,30.88199997,64.27099991
2016/7/5 21:30,33.38899994,30.31999969,63.70899963
2016/7/5 21:45,33.16899872,30.53100014,63.69999886
2016/7/5 22:00,33.16899872,30.95299911,64.12199783
2016/7/5 22:15,33.16899872,31.44499969,64.61399841
2016/7/5 22:30,33.16899872,31.16399956,64.33299828
2016/7/5 22:45,33.16899872,30.74200058,63.9109993
2016/7/5 23:00,33.16899872,30.45999908,63.6289978
2016/7/5 23:15,33.16899872,30.45999908,63.6289978
2016/7/5 23:30,33.16899872,29.75699997,62.92599869
2016/7/5 23:45,33.16899872,29.12400055,62.29299927
2016/7/6 0:00,33.16899872,28.91300011,62.08199883
2016/7/6 0:15,33.16899872,29.19400024,62.36299896
